2025-06-27 20:47:23.797 | NEW RULE: {15925248n + 4707495}
2025-06-27 20:47:23.805 | {3981312n + 729711}
2025-06-27 20:47:23.805 | {3981312n + 734319}
2025-06-27 20:47:23.806 | {3981312n + 738471}
2025-06-27 20:47:23.806 | {3981312n + 742335}
2025-06-27 20:47:23.806 | {3981312n + 764571}
2025-06-27 20:47:23.806 | {3981312n + 782319}
2025-06-27 20:47:23.806 | {3981312n + 800679}
2025-06-27 20:47:23.806 | {3981312n + 828015}
2025-06-27 20:47:23.806 | {3981312n + 832167}
2025-06-27 20:47:23.806 | {3981312n + 832623}
2025-06-27 20:47:23.806 | {3981312n + 862887}
2025-06-27 20:47:23.806 | {3981312n + 880635}
2025-06-27 20:47:23.806 | {3981312n + 887919}
2025-06-27 20:47:23.806 | {3981312n + 905895}
2025-06-27 20:47:23.806 | {3981312n + 908955}
2025-06-27 20:47:23.806 | {3981312n + 919719}
2025-06-27 20:47:23.806 | {3981312n + 926631}
2025-06-27 20:47:23.806 | {3981312n + 926655}
2025-06-27 20:47:23.806 | {3981312n + 938943}
2025-06-27 20:47:23.806 | {3981312n + 956583}
2025-06-27 20:47:23.806 | {3981312n + 970491}
2025-06-27 20:47:23.806 | {3981312n + 975783}
2025-06-27 20:47:23.806 | {3981312n + 986223}
2025-06-27 20:47:23.806 | {3981312n + 998511}
2025-06-27 20:47:23.806 | {3981312n + 1014951}
2025-06-27 20:47:23.806 | {3981312n + 1021095}
2025-06-27 20:47:23.806 | {3981312n + 1024623}
2025-06-27 20:47:23.806 | {3981312n + 1031919}
2025-06-27 20:47:23.806 | {3981312n + 1079919}
2025-06-27 20:47:23.806 | {3981312n + 1114095}
2025-06-27 20:47:23.806 | {3981312n + 1122927}
2025-06-27 20:47:23.806 | {3981312n + 1123239}
2025-06-27 20:47:23.806 | {3981312n + 1136751}
2025-06-27 20:47:23.806 | {3981312n + 1139623}
2025-06-27 20:47:23.806 | {3981312n + 1157115}
2025-06-27 20:47:23.806 | {3981312n + 1157787}
2025-06-27 20:47:23.806 | {3981312n + 1176687}
2025-06-27 20:47:23.806 | {3981312n + 1180839}
2025-06-27 20:47:23.806 | {3981312n + 1200039}
2025-06-27 20:47:23.806 | {3981312n + 1204135}
2025-06-27 20:47:23.806 | {3981312n + 1215471}
2025-06-27 20:47:23.806 | {3981312n + 1231983}
2025-06-27 20:47:23.806 | {3981312n + 1241199}
2025-06-27 20:47:23.806 | {3981312n + 1250415}
2025-06-27 20:47:23.806 | {3981312n + 1256103}
2025-06-27 20:47:23.806 | {3981312n + 1263783}
2025-06-27 20:47:23.806 | {3981312n + 1319535}
2025-06-27 20:47:23.806 | {3981312n + 1323003}
2025-06-27 20:47:23.806 | {3981312n + 1324143}
2025-06-27 20:47:23.806 | {3981312n + 1325679}
2025-06-27 20:47:23.806 | {3981312n + 1330287}
2025-06-27 20:47:23.806 | {3981312n + 1356399}
2025-06-27 20:47:23.806 | {3981312n + 1360551}
2025-06-27 20:47:23.806 | {3981312n + 1362087}
2025-06-27 20:47:23.806 | {3981312n + 1365159}
2025-06-27 20:47:23.806 | {3981312n + 1369071}
2025-06-27 20:47:23.806 | {3981312n + 1374831}
2025-06-27 20:47:23.806 | {3981312n + 1403559}
2025-06-27 20:47:23.806 | {3981312n + 1416303}
2025-06-27 20:47:23.806 | {3981312n + 1418151}
2025-06-27 20:47:23.806 | {3981312n + 1427367}
2025-06-27 20:47:23.806 | {3981312n + 1436271}
2025-06-27 20:47:23.806 | {3981312n + 1448871}
2025-06-27 20:47:23.807 | {3981312n + 1455015}
2025-06-27 20:47:23.807 | {3981312n + 1458159}
2025-06-27 20:47:23.807 | {3981312n + 1461915}
2025-06-27 20:47:23.807 | {3981312n + 1464999}
2025-06-27 20:47:23.807 | {3981312n + 1470459}
2025-06-27 20:47:23.807 | {3981312n + 1485423}
2025-06-27 20:47:23.807 | {3981312n + 1490031}
2025-06-27 20:47:23.807 | {3981312n + 1492135}
2025-06-27 20:47:23.807 | {3981312n + 1492635}
2025-06-27 20:47:23.807 | {3981312n + 1509543}
2025-06-27 20:47:23.807 | {3981312n + 1512615}
2025-06-27 20:47:23.807 | {3981312n + 1514151}
2025-06-27 20:47:23.807 | {3981312n + 1516527}
2025-06-27 20:47:23.807 | {3981312n + 1522287}
2025-06-27 20:47:23.807 | {3981312n + 1528767}
2025-06-27 20:47:23.807 | {3981312n + 1529583}
2025-06-27 20:47:23.807 | {3981312n + 1548735}
2025-06-27 20:47:23.807 | {3981312n + 1551015}
2025-06-27 20:47:23.807 | {3981312n + 1558695}
2025-06-27 20:47:23.807 | {3981312n + 1561767}
2025-06-27 20:47:23.807 | {3981312n + 1585599}
2025-06-27 20:47:23.807 | {3981312n + 1593255}
2025-06-27 20:47:23.807 | {3981312n + 1595559}
2025-06-27 20:47:23.807 | {3981312n + 1599483}
2025-06-27 20:47:23.807 | {3981312n + 1609639}
2025-06-27 20:47:23.807 | {3981312n + 1614759}
2025-06-27 20:47:23.807 | {3981312n + 1616551}
2025-06-27 20:47:23.807 | {3981312n + 1623975}
2025-06-27 20:47:23.807 | {3981312n + 1665135}
2025-06-27 20:47:23.807 | {3981312n + 1674351}
2025-06-27 20:47:23.807 | {3981312n + 1706607}
2025-06-27 20:47:23.807 | {3981312n + 1726911}
2025-06-27 20:47:23.807 | {3981312n + 1732719}
2025-06-27 20:47:23.807 | {3981312n + 1734639}
2025-06-27 20:47:23.807 | {3981312n + 1755303}
2025-06-27 20:47:23.807 | {3981312n + 1765359}
2025-06-27 20:47:23.807 | {3981312n + 1793691}
2025-06-27 20:47:23.807 | {3981312n + 1804455}
2025-06-27 20:47:23.807 | {3981312n + 1821807}
2025-06-27 20:47:23.807 | {3981312n + 1823343}
2025-06-27 20:47:23.807 | {3981312n + 1829487}
2025-06-27 20:47:23.807 | {3981312n + 1831023}
2025-06-27 20:47:23.807 | {3981312n + 1855227}
2025-06-27 20:47:23.807 | {3981312n + 1858215}
2025-06-27 20:47:23.807 | {3981312n + 1858471}
2025-06-27 20:47:23.807 | {3981312n + 1863591}
2025-06-27 20:47:23.807 | {3981312n + 1869735}
2025-06-27 20:47:23.807 | {3981312n + 1872495}
2025-06-27 20:47:23.807 | {3981312n + 1883247}
2025-06-27 20:47:23.807 | {3981312n + 1885851}
2025-06-27 20:47:23.807 | {3981312n + 1886119}
2025-06-27 20:47:23.807 | {3981312n + 1901223}
2025-06-27 20:47:23.807 | {3981312n + 1904283}
2025-06-27 20:47:23.807 | {3981312n + 1910895}
2025-06-27 20:47:23.807 | {3981312n + 1912827}
2025-06-27 20:47:23.807 | {3981312n + 1913967}
2025-06-27 20:47:23.807 | {3981312n + 1921983}
2025-06-27 20:47:23.808 | {3981312n + 1931259}
2025-06-27 20:47:23.808 | {3981312n + 1951911}
2025-06-27 20:47:23.808 | {3981312n + 1952367}
2025-06-27 20:47:23.808 | {3981312n + 1952679}
2025-06-27 20:47:23.808 | {3981312n + 1954983}
2025-06-27 20:47:23.808 | {3981312n + 1958847}
2025-06-27 20:47:23.808 | {3981312n + 1960047}
2025-06-27 20:47:23.808 | {3981312n + 1981083}
2025-06-27 20:47:23.808 | {3981312n + 1981551}
2025-06-27 20:47:23.808 | {3981312n + 1990299}
2025-06-27 20:47:23.808 | {3981312n + 1996911}
2025-06-27 20:47:23.808 | {3981312n + 2019951}
2025-06-27 20:47:23.808 | {3981312n + 2027247}
2025-06-27 20:47:23.808 | {3981312n + 2037927}
2025-06-27 20:47:23.808 | {3981312n + 2038767}
2025-06-27 20:47:23.808 | {3981312n + 2058351}
2025-06-27 20:47:23.808 | {3981312n + 2063871}
2025-06-27 20:47:23.808 | {3981312n + 2076783}
2025-06-27 20:47:23.808 | {3981312n + 2087079}
2025-06-27 20:47:23.808 | {3981312n + 2087871}
2025-06-27 20:47:23.808 | {3981312n + 2107303}
2025-06-27 20:47:23.808 | {3981312n + 2107503}
2025-06-27 20:47:23.808 | {3981312n + 2109423}
2025-06-27 20:47:23.808 | {3981312n + 2112423}
2025-06-27 20:47:23.808 | {3981312n + 2114215}
2025-06-27 20:47:23.808 | {3981312n + 2114727}
2025-06-27 20:47:23.808 | {3981312n + 2116519}
2025-06-27 20:47:23.808 | {3981312n + 2127783}
2025-06-27 20:47:23.808 | {3981312n + 2128539}
2025-06-27 20:47:23.808 | {3981312n + 2134951}
2025-06-27 20:47:23.808 | {3981312n + 2140839}
2025-06-27 20:47:23.808 | {3981312n + 2149359}
2025-06-27 20:47:23.808 | {3981312n + 2159271}
2025-06-27 20:47:23.808 | {3981312n + 2164647}
2025-06-27 20:47:23.808 | {3981312n + 2174463}
2025-06-27 20:47:23.808 | {3981312n + 2189307}
2025-06-27 20:47:23.808 | {3981312n + 2190247}
2025-06-27 20:47:23.808 | {3981312n + 2195367}
2025-06-27 20:47:23.808 | {3981312n + 2199463}
2025-06-27 20:47:23.808 | {3981312n + 2204271}
2025-06-27 20:47:23.808 | {3981312n + 2204655}
2025-06-27 20:47:23.808 | {3981312n + 2207727}
2025-06-27 20:47:23.808 | {3981312n + 2208879}
2025-06-27 20:47:23.808 | {3981312n + 2219943}
2025-06-27 20:47:23.808 | {3981312n + 2232999}
2025-06-27 20:47:23.808 | {3981312n + 2235327}
2025-06-27 20:47:23.808 | {3981312n + 2236059}
2025-06-27 20:47:23.808 | {3981312n + 2260479}
2025-06-27 20:47:23.808 | {3981312n + 2282607}
2025-06-27 20:47:23.808 | {3981312n + 2283687}
2025-06-27 20:47:23.808 | {3981312n + 2288295}
2025-06-27 20:47:23.808 | {3981312n + 2336679}
2025-06-27 20:47:23.808 | {3981312n + 2337435}
2025-06-27 20:47:23.808 | {3981312n + 2337775}
2025-06-27 20:47:23.808 | {3981312n + 2348199}
2025-06-27 20:47:23.808 | {3981312n + 2351727}
2025-06-27 20:47:23.809 | {3981312n + 2355195}
2025-06-27 20:47:23.809 | {3981312n + 2357415}
2025-06-27 20:47:23.809 | {3981312n + 2360487}
2025-06-27 20:47:23.809 | {3981312n + 2361255}
2025-06-27 20:47:23.809 | {3981312n + 2367399}
2025-06-27 20:47:23.809 | {3981312n + 2370159}
2025-06-27 20:47:23.809 | {3981312n + 2373627}
2025-06-27 20:47:23.809 | {3981312n + 2382831}
2025-06-27 20:47:23.809 | {3981312n + 2383783}
2025-06-27 20:47:23.809 | {3981312n + 2394279}
2025-06-27 20:47:23.809 | {3981312n + 2394303}
2025-06-27 20:47:23.809 | {3981312n + 2397351}
2025-06-27 20:47:23.809 | {3981312n + 2398119}
2025-06-27 20:47:23.809 | {3981312n + 2400447}
2025-06-27 20:47:23.809 | {3981312n + 2411631}
2025-06-27 20:47:23.809 | {3981312n + 2420847}
2025-06-27 20:47:23.809 | {3981312n + 2422695}
2025-06-27 20:47:23.809 | {3981312n + 2429607}
2025-06-27 20:47:23.809 | {3981312n + 2431599}
2025-06-27 20:47:23.809 | {3981312n + 2431935}
2025-06-27 20:47:23.809 | {3981312n + 2444199}
2025-06-27 20:47:23.809 | {3981312n + 2449599}
2025-06-27 20:47:23.809 | {3981312n + 2450031}
2025-06-27 20:47:23.809 | {3981312n + 2450343}
2025-06-27 20:47:23.809 | {3981312n + 2453487}
2025-06-27 20:47:23.809 | {3981312n + 2468847}
2025-06-27 20:47:23.809 | {3981312n + 2480295}
2025-06-27 20:47:23.809 | {3981312n + 2481135}
2025-06-27 20:47:23.809 | {3981312n + 2484891}
2025-06-27 20:47:23.809 | {3981312n + 2484903}
2025-06-27 20:47:23.809 | {3981312n + 2503791}
2025-06-27 20:47:23.809 | {3981312n + 2505327}
2025-06-27 20:47:23.809 | {3981312n + 2507943}
2025-06-27 20:47:23.809 | {3981312n + 2514879}
2025-06-27 20:47:23.809 | {3981312n + 2524911}
2025-06-27 20:47:23.809 | {3981312n + 2541735}
2025-06-27 20:47:23.809 | {3981312n + 2546799}
2025-06-27 20:47:23.809 | {3981312n + 2551743}
2025-06-27 20:47:23.809 | {3981312n + 2554023}
2025-06-27 20:47:23.809 | {3981312n + 2557095}
2025-06-27 20:47:23.809 | {3981312n + 2559087}
2025-06-27 20:47:23.809 | {3981312n + 2567151}
2025-06-27 20:47:23.809 | {3981312n + 2568303}
2025-06-27 20:47:23.809 | {3981312n + 2570919}
2025-06-27 20:47:23.809 | {3981312n + 2579439}
2025-06-27 20:47:23.809 | {3981312n + 2580927}
2025-06-27 20:47:23.809 | {3981312n + 2588583}
2025-06-27 20:47:23.809 | {3981312n + 2611879}
2025-06-27 20:47:23.809 | {3981312n + 2614183}
2025-06-27 20:47:23.810 | {3981312n + 2616231}
2025-06-27 20:47:23.810 | {3981312n + 2632359}
2025-06-27 20:47:23.810 | {3981312n + 2650107}
2025-06-27 20:47:23.810 | {3981312n + 2653167}
2025-06-27 20:47:23.810 | {3981312n + 2660463}
2025-06-27 20:47:23.810 | {3981312n + 2668455}
2025-06-27 20:47:23.810 | {3981312n + 2701479}
2025-06-27 20:47:23.810 | {3981312n + 2701935}
2025-06-27 20:47:23.810 | {3981312n + 2702247}
2025-06-27 20:47:23.810 | {3981312n + 2706075}
2025-06-27 20:47:23.810 | {3981312n + 2730663}
2025-06-27 20:47:23.810 | {3981312n + 2733039}
2025-06-27 20:47:23.810 | {3981312n + 2736807}
2025-06-27 20:47:23.810 | {3981312n + 2743407}
2025-06-27 20:47:23.810 | {3981312n + 2746479}
2025-06-27 20:47:23.810 | {3981312n + 2750631}
2025-06-27 20:47:23.810 | {3981312n + 2763711}
2025-06-27 20:47:23.810 | {3981312n + 2781375}
2025-06-27 20:47:23.810 | {3981312n + 2784423}
2025-06-27 20:47:23.810 | {3981312n + 2785263}
2025-06-27 20:47:23.810 | {3981312n + 2788335}
2025-06-27 20:47:23.810 | {3981312n + 2789019}
2025-06-27 20:47:23.810 | {3981312n + 2797563}
2025-06-27 20:47:23.810 | {3981312n + 2802855}
2025-06-27 20:47:23.810 | {3981312n + 2807919}
2025-06-27 20:47:23.810 | {3981312n + 2810599}
2025-06-27 20:47:23.810 | {3981312n + 2812527}
2025-06-27 20:47:23.810 | {3981312n + 2815995}
2025-06-27 20:47:23.810 | {3981312n + 2824815}
2025-06-27 20:47:23.810 | {3981312n + 2829759}
2025-06-27 20:47:23.810 | {3981312n + 2836647}
2025-06-27 20:47:23.810 | {3981312n + 2840487}
2025-06-27 20:47:23.810 | {3981312n + 2841255}
2025-06-27 20:47:23.810 | {3981312n + 2843631}
2025-06-27 20:47:23.810 | {3981312n + 2849391}
2025-06-27 20:47:23.810 | {3981312n + 2853799}
2025-06-27 20:47:23.810 | {3981312n + 2853999}
2025-06-27 20:47:23.810 | {3981312n + 2855919}
2025-06-27 20:47:23.810 | {3981312n + 2858919}
2025-06-27 20:47:23.810 | {3981312n + 2865063}
2025-06-27 20:47:23.810 | {3981312n + 2878119}
2025-06-27 20:47:23.810 | {3981312n + 2883567}
2025-06-27 20:47:23.810 | {3981312n + 2888871}
2025-06-27 20:47:23.810 | {3981312n + 2891967}
2025-06-27 20:47:23.810 | {3981312n + 2895855}
2025-06-27 20:47:23.810 | {3981312n + 2902683}
2025-06-27 20:47:23.810 | {3981312n + 2906223}
2025-06-27 20:47:23.810 | {3981312n + 2926587}
2025-06-27 20:47:23.810 | {3981312n + 2927271}
2025-06-27 20:47:23.810 | {3981312n + 2929263}
2025-06-27 20:47:23.810 | {3981312n + 2935407}
2025-06-27 20:47:23.810 | {3981312n + 2939815}
2025-06-27 20:47:23.810 | {3981312n + 2941863}
2025-06-27 20:47:23.810 | {3981312n + 2947695}
2025-06-27 20:47:23.810 | {3981312n + 2951079}
2025-06-27 20:47:23.810 | {3981312n + 2978415}
2025-06-27 20:47:23.810 | {3981312n + 2982567}
2025-06-27 20:47:23.810 | {3981312n + 2992239}
2025-06-27 20:47:23.810 | {3981312n + 2995311}
2025-06-27 20:47:23.810 | {3981312n + 3020967}
2025-06-27 20:47:23.810 | {3981312n + 3029103}
2025-06-27 20:47:23.810 | {3981312n + 3033255}
2025-06-27 20:47:23.810 | {3981312n + 3059431}
2025-06-27 20:47:23.810 | {3981312n + 3074043}
2025-06-27 20:47:23.811 | {3981312n + 3082407}
2025-06-27 20:47:23.811 | {3981312n + 3083199}
2025-06-27 20:47:23.811 | {3981312n + 3092463}
2025-06-27 20:47:23.811 | {3981312n + 3102631}
2025-06-27 20:47:23.811 | {3981312n + 3107751}
2025-06-27 20:47:23.811 | {3981312n + 3117735}
2025-06-27 20:47:23.811 | {3981312n + 3120795}
2025-06-27 20:47:23.811 | {3981312n + 3169191}
2025-06-27 20:47:23.811 | {3981312n + 3182331}
2025-06-27 20:47:23.811 | {3981312n + 3185575}
2025-06-27 20:47:23.811 | {3981312n + 3196839}
2025-06-27 20:47:23.811 | {3981312n + 3199599}
2025-06-27 20:47:23.811 | {3981312n + 3207615}
2025-06-27 20:47:23.811 | {3981312n + 3227631}
2025-06-27 20:47:23.811 | {3981312n + 3231387}
2025-06-27 20:47:23.811 | {3981312n + 3258363}
2025-06-27 20:47:23.811 | {3981312n + 3287151}
2025-06-27 20:47:23.811 | {3981312n + 3332007}
2025-06-27 20:47:23.811 | {3981312n + 3333103}
2025-06-27 20:47:23.811 | {3981312n + 3351463}
2025-06-27 20:47:23.811 | {3981312n + 3353583}
2025-06-27 20:47:23.811 | {3981312n + 3356583}
2025-06-27 20:47:23.811 | {3981312n + 3362727}
2025-06-27 20:47:23.811 | {3981312n + 3365799}
2025-06-27 20:47:23.811 | {3981312n + 3365871}
2025-06-27 20:47:23.811 | {3981312n + 3368955}
2025-06-27 20:47:23.811 | {3981312n + 3378159}
2025-06-27 20:47:23.811 | {3981312n + 3379111}
2025-06-27 20:47:23.811 | {3981312n + 3380391}
2025-06-27 20:47:23.811 | {3981312n + 3388527}
2025-06-27 20:47:23.811 | {3981312n + 3389631}
2025-06-27 20:47:23.811 | {3981312n + 3392679}
2025-06-27 20:47:23.811 | {3981312n + 3396591}
2025-06-27 20:47:23.811 | {3981312n + 3403887}
2025-06-27 20:47:23.811 | {3981312n + 3433071}
2025-06-27 20:47:23.811 | {3981312n + 3434607}
2025-06-27 20:47:23.811 | {3981312n + 3437479}
2025-06-27 20:47:23.811 | {3981312n + 3441831}
2025-06-27 20:47:23.811 | {3981312n + 3443823}
2025-06-27 20:47:23.811 | {3981312n + 3444927}
2025-06-27 20:47:23.811 | {3981312n + 3451887}
2025-06-27 20:47:23.811 | {3981312n + 3455643}
2025-06-27 20:47:23.811 | {3981312n + 3464175}
2025-06-27 20:47:23.811 | {3981312n + 3467943}
2025-06-27 20:47:23.811 | {3981312n + 3471471}
2025-06-27 20:47:23.811 | {3981312n + 3476463}
2025-06-27 20:47:23.811 | {3981312n + 3480231}
2025-06-27 20:47:23.811 | {3981312n + 3486831}
2025-06-27 20:47:23.811 | {3981312n + 3504039}
2025-06-27 20:47:23.811 | {3981312n + 3510207}
2025-06-27 20:47:23.811 | {3981312n + 3516411}
2025-06-27 20:47:23.811 | {3981312n + 3531759}
2025-06-27 20:47:23.811 | {3981312n + 3534831}
2025-06-27 20:47:23.811 | {3981312n + 3534843}
2025-06-27 20:47:23.811 | {3981312n + 3566247}
2025-06-27 20:47:23.811 | {3981312n + 3569775}
2025-06-27 20:47:23.811 | {3981312n + 3573927}
2025-06-27 20:47:23.811 | {3981312n + 3580839}
2025-06-27 20:47:23.812 | {3981312n + 3580863}
2025-06-27 20:47:23.812 | {3981312n + 3600495}
2025-06-27 20:47:23.812 | {3981312n + 3609711}
2025-06-27 20:47:23.812 | {3981312n + 3611559}
2025-06-27 20:47:23.812 | {3981312n + 3615399}
2025-06-27 20:47:23.812 | {3981312n + 3624699}
2025-06-27 20:47:23.812 | {3981312n + 3627943}
